time;EEG_F3;EEG_Fz;EEG_F4;EEG_T7;EEG_C3;EEG_Cz;EEG_C4;EEG_T8;EEG_CP3;EEG_CP4;EEG_P3;EEG_Pz;EEG_P4;EEG_PO7;EEG_PO8;EEG_Oz;A_1_1;B_1_2;C_1_3;D_1_4;E_1_5;F_1_6;G_2_1;H_2_2;I_2_3;J_2_4;K_2_5;L_2_6;M_3_1;N_3_2;O_3_3;P_3_4;Q_3_5;R_3_6;S_4_1;T_4_2;U_4_3;V_4_4;W_4_5;X_4_6;Y_5_1;Z_5_2;Sp_5_3;1_5_4;2_5_5;3_5_6;4_6_1;5_6_2;6_6_3;7_6_4;8_6_5;9_6_6;StimulusType;SelectedTarget;StimulusBegin;CurrentTarget
0.2;-2.2;-5.2;-9.9;5.8;5.7;5.1;1.3;-2.2;4.8;5.3;8.4;10.4;4.4;6.3;7.1;12.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.2;-1.6;-5.5;-10.0;-0.7;7.2;4.1;0.3;-2.3;4.0;4.1;6.9;8.9;3.4;4.9;6.3;11.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.2;-1.2;-5.9;-10.0;-3.7;6.9;2.7;-0.7;-3.6;4.7;3.0;6.3;8.1;3.2;3.3;5.7;9.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.2;-2.8;-5.0;-9.7;-1.0;5.1;3.4;1.0;-2.4;5.6;4.3;7.2;9.2;4.5;3.4;6.3;9.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.2;-4.3;-2.1;-6.7;4.7;3.9;6.2;4.8;1.9;5.2;7.3;8.3;11.0;6.2;4.5;7.0;10.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.2;-3.8;0.7;-1.5;7.8;3.9;8.3;7.5;5.5;4.3;9.3;8.2;11.5;7.0;4.3;6.2;10.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.2;-2.4;1.3;3.0;5.8;4.0;8.6;8.2;6.6;4.9;10.0;8.1;11.5;7.4;3.1;5.2;9.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.2;-1.2;1.3;5.7;1.5;4.6;9.5;9.4;7.0;6.9;11.3;9.4;12.6;8.6;3.1;5.7;10.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.2;0.1;2.6;7.8;-1.6;6.0;11.8;11.5;7.7;8.2;13.4;10.9;14.2;9.8;4.9;6.9;11.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.3;2.0;3.3;8.9;-2.3;7.3;12.9;11.7;6.2;8.2;13.7;11.1;14.4;9.6;7.4;7.1;11.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.3;3.1;1.3;6.1;-1.3;6.8;11.1;8.9;1.9;8.5;11.7;10.8;13.7;8.6;9.9;6.9;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.3;2.0;-2.0;-0.7;1.2;5.1;8.8;5.9;-1.8;9.5;10.0;11.6;14.0;8.3;13.1;7.7;11.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.3;0.1;-3.2;-7.6;5.0;4.9;8.5;5.3;-2.0;9.9;10.0;13.1;15.3;8.6;16.7;9.1;13.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.3;-0.3;-2.6;-11.0;8.5;6.0;8.5;5.2;-0.7;8.5;9.8;12.9;14.9;7.8;17.8;8.8;13.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.3;-0.9;-3.4;-11.7;8.4;5.1;5.8;3.1;-0.5;5.7;7.2;10.1;11.7;5.4;14.5;6.3;10.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.3;-4.1;-6.3;-12.1;4.3;1.7;1.8;0.6;-0.8;3.2;4.2;7.0;8.2;3.2;9.2;4.0;6.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.3;-8.1;-7.2;-10.6;1.6;-0.3;0.9;1.0;0.9;2.2;4.1;6.2;7.1;3.2;6.6;4.4;5.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.3;-8.9;-4.6;-5.8;3.5;1.7;3.2;3.7;3.1;2.4;5.9;7.2;8.1;4.5;7.3;6.3;7.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.3;-5.9;-1.9;-0.8;5.9;5.3;4.9;4.4;1.7;3.8;6.1;8.2;8.6;4.8;8.3;7.1;8.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.3;-2.8;-2.5;-0.8;3.6;7.1;3.9;1.9;-3.5;5.5;3.9;8.5;7.9;3.7;7.9;6.3;7.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.3;-2.3;-5.3;-5.9;-2.1;5.8;1.8;-1.3;-8.1;5.0;1.2;7.4;6.2;1.5;6.0;4.3;5.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.3;-4.1;-8.1;-11.5;-5.8;1.4;-0.7;-3.6;-9.6;0.1;-1.4;3.5;2.7;-1.8;2.3;1.1;2.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.3;-6.1;-10.2;-14.3;-5.3;-4.8;-4.1;-5.9;-9.4;-6.7;-4.0;-2.1;-2.2;-5.4;-2.8;-2.4;-2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.3;-7.2;-11.6;-14.7;-2.1;-9.8;-6.9;-7.4;-9.5;-10.0;-5.5;-5.3;-4.9;-6.6;-6.4;-3.0;-4.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.3;-7.6;-11.0;-13.8;1.8;-10.2;-5.7;-6.1;-9.0;-7.9;-3.7;-3.1;-2.7;-4.0;-4.9;1.1;-1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.3;-6.0;-7.5;-10.9;5.1;-5.2;-0.6;-2.3;-7.2;-3.0;0.5;2.5;2.6;0.2;1.1;6.9;4.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.3;-1.2;-3.1;-6.6;6.4;2.2;4.6;0.4;-5.7;1.8;3.5;7.5;7.2;3.0;7.1;10.1;10.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.3;4.5;-1.5;-3.9;4.2;7.2;6.0;0.1;-6.0;5.5;3.5;10.2;8.9;3.4;9.7;9.6;12.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.3;6.0;-3.6;-5.4;-0.0;7.1;4.2;-1.8;-6.7;7.0;2.1;10.7;8.7;2.7;9.6;7.3;11.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.3;2.0;-7.4;-8.7;-2.5;3.2;1.6;-2.8;-6.2;5.0;1.2;9.2;7.2;1.2;8.7;5.0;9.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.3;-3.8;-11.1;-10.3;-1.7;-1.4;-1.2;-3.4;-5.8;0.1;0.3;5.7;4.1;-1.1;7.3;2.6;5.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.3;-8.8;-15.0;-10.4;0.2;-5.3;-4.8;-4.8;-6.9;-4.2;-1.4;1.6;0.6;-3.2;5.0;0.6;2.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.3;-13.1;-18.5;-11.8;1.2;-7.7;-7.2;-5.4;-7.5;-5.4;-1.9;-0.4;-0.9;-3.2;3.0;0.8;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.3;-16.9;-19.6;-14.2;1.4;-7.9;-6.5;-3.0;-5.5;-5.0;0.0;-0.1;0.2;-1.3;2.4;2.6;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.4;-18.4;-18.4;-15.2;1.5;-6.5;-4.6;0.1;-3.2;-5.8;1.8;-0.4;0.8;-0.2;1.6;3.3;1.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.4;-17.9;-18.0;-15.2;0.8;-6.2;-5.5;-0.6;-4.7;-7.9;0.2;-2.8;-1.1;-1.7;-1.2;1.4;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.4;-18.0;-20.2;-16.7;-1.8;-8.2;-9.2;-5.1;-9.0;-9.2;-3.9;-5.3;-4.0;-4.4;-4.3;-1.2;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.4;-20.1;-22.9;-19.9;-6.0;-10.6;-12.3;-9.9;-11.7;-9.5;-7.2;-6.4;-5.6;-6.4;-5.4;-2.4;-2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.4;-22.2;-24.0;-22.7;-8.9;-12.5;-13.8;-13.3;-11.5;-11.4;-9.2;-7.5;-7.0;-8.3;-5.5;-3.2;-2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.4;-21.4;-24.3;-24.3;-8.9;-14.5;-15.7;-16.7;-11.0;-15.0;-11.8;-10.6;-10.0;-10.9;-7.5;-5.2;-5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.4;-17.9;-24.7;-25.2;-7.3;-16.8;-18.2;-19.7;-11.6;-17.5;-14.7;-13.7;-13.1;-13.2;-11.3;-7.6;-8.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.4;-13.3;-23.8;-25.7;-5.2;-17.3;-18.5;-19.7;-11.6;-17.2;-15.5;-14.2;-13.8;-13.7;-14.0;-8.7;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.4;-7.9;-20.3;-24.9;-3.6;-15.2;-15.8;-16.5;-10.6;-16.5;-14.4;-13.8;-13.1;-13.8;-15.6;-10.0;-11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.4;-2.5;-16.7;-22.9;-3.9;-13.3;-14.0;-14.3;-11.2;-18.1;-14.9;-15.8;-14.5;-15.9;-18.9;-13.6;-14.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.4;-0.7;-16.1;-21.5;-7.6;-14.0;-15.4;-15.4;-13.6;-20.4;-17.5;-19.1;-17.5;-19.0;-23.6;-18.2;-18.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.4;-3.3;-16.4;-20.2;-12.2;-14.4;-15.9;-16.0;-13.4;-19.2;-18.0;-18.5;-17.1;-18.8;-24.3;-18.7;-19.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.4;-6.0;-13.3;-15.7;-12.3;-9.8;-10.7;-11.8;-7.5;-13.1;-12.8;-11.6;-10.7;-13.4;-17.1;-12.9;-12.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.4;-5.3;-6.9;-7.0;-5.6;-1.5;-2.2;-4.9;0.3;-5.3;-4.7;-2.0;-1.6;-5.5;-5.4;-3.8;-2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.4;-2.8;-2.3;1.2;2.2;4.7;3.6;0.1;3.7;1.1;1.0;5.6;5.1;0.9;4.9;4.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.4;-2.6;-2.2;4.2;2.8;6.3;4.7;1.9;1.9;5.2;3.1;9.6;8.2;4.3;10.3;8.7;10.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.4;-4.8;-4.2;2.4;-4.0;5.9;4.0;2.7;-2.2;5.9;3.4;10.2;8.4;5.0;10.8;10.0;10.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.4;-6.3;-5.7;-0.5;-10.9;4.7;2.5;2.4;-7.3;2.0;1.9;6.4;5.4;2.6;6.0;7.6;6.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.4;-7.9;-9.0;-4.2;-12.3;-1.0;-2.6;-1.8;-13.5;-6.7;-3.0;-2.1;-1.6;-3.0;-3.9;1.4;-1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.4;-12.3;-15.8;-10.6;-9.0;-12.0;-10.9;-9.2;-18.1;-17.1;-10.1;-11.9;-9.9;-9.5;-15.0;-5.3;-9.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.4;-18.2;-22.1;-18.0;-3.4;-22.2;-16.6;-14.6;-16.9;-24.5;-14.5;-17.6;-14.5;-13.2;-21.0;-8.7;-12.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.4;-20.5;-23.3;-22.0;2.5;-25.1;-16.2;-15.2;-10.9;-26.8;-14.3;-17.5;-14.0;-13.0;-19.5;-8.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.4;-16.9;-20.6;-21.7;4.7;-21.6;-12.8;-13.8;-5.3;-24.6;-12.1;-14.3;-11.2;-11.0;-14.2;-5.8;-5.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
